"id","countyfips","placefips","municipalityname","year","totalpopulation","countyplace"
536,3,0,"Alamosa",2004,15406,"300000"
537,3,0,"Alamosa",2005,15395,"300000"
538,3,0,"Alamosa",2006,15350,"300000"
539,3,0,"Alamosa",2007,15293,"300000"
540,3,0,"Alamosa",2008,15346,"300000"
541,3,0,"Alamosa",2009,15301,"300000"
542,3,0,"Alamosa",2010,15474,"300000"
543,3,0,"Alamosa",2011,15679,"300000"
544,3,0,"Alamosa",2012,15687,"300000"
545,3,0,"Alamosa",2013,15804,"300000"
546,3,0,"Alamosa",2014,15845,"300000"
547,3,0,"Alamosa",2015,15968,"300000"
548,3,0,"ALAMOSA COUNTY",2016,16131,"300000"
549,3,1090,"Alamosa",1980,6830,"301090"
550,3,1090,"Alamosa",1981,7012,"301090"
551,3,1090,"Alamosa",1982,7000,"301090"
552,3,1090,"Alamosa",1983,7160,"301090"
553,3,1090,"Alamosa",1984,7260,"301090"
554,3,1090,"Alamosa",1985,7257,"301090"
555,3,1090,"Alamosa",1986,7426,"301090"
556,3,1090,"Alamosa",1987,7492,"301090"
557,3,1090,"Alamosa",1988,7628,"301090"
558,3,1090,"Alamosa",1989,7592,"301090"
559,3,1090,"Alamosa",1990,7579,"301090"
560,3,1090,"Alamosa",1991,7528,"301090"
561,3,1090,"Alamosa",1992,7453,"301090"
562,3,1090,"Alamosa",1993,7428,"301090"
563,3,1090,"Alamosa",1994,7520,"301090"
564,3,1090,"Alamosa",1995,7642,"301090"
565,3,1090,"Alamosa",1996,7706,"301090"
566,3,1090,"Alamosa",1997,7773,"301090"
567,3,1090,"Alamosa",1998,7799,"301090"
568,3,1090,"Alamosa",1999,7894,"301090"
569,3,1090,"Alamosa",2000,8489,"301090"
570,3,1090,"Alamosa",2001,8596,"301090"
571,3,1090,"Alamosa",2002,8648,"301090"
572,3,1090,"Alamosa",2003,8751,"301090"
573,3,1090,"Alamosa",2004,8812,"301090"
574,3,1090,"Alamosa",2005,8830,"301090"
575,3,1090,"Alamosa",2006,8826,"301090"
576,3,1090,"Alamosa",2007,8808,"301090"
577,3,1090,"Alamosa",2008,8828,"301090"
578,3,1090,"Alamosa",2009,8823,"301090"
579,3,1090,"Alamosa",2010,8812,"301090"
580,3,1090,"Alamosa",2011,8932,"301090"
581,3,1090,"Alamosa",2012,8931,"301090"
582,3,1090,"Alamosa",2013,9021,"301090"
583,3,1090,"Alamosa",2014,9094,"301090"
584,3,1090,"Alamosa",2015,9195,"301090"
585,3,1090,"Alamosa",2016,9343,"301090"
586,3,37380,"Hooper",1980,71,"337380"
587,3,37380,"Hooper",1981,75,"337380"
588,3,37380,"Hooper",1982,75,"337380"
589,3,37380,"Hooper",1983,82,"337380"
590,3,37380,"Hooper",1984,90,"337380"
591,3,37380,"Hooper",1985,93,"337380"
592,3,37380,"Hooper",1986,98,"337380"
593,3,37380,"Hooper",1987,101,"337380"
594,3,37380,"Hooper",1988,108,"337380"
595,3,37380,"Hooper",1989,111,"337380"
596,3,37380,"Hooper",1990,112,"337380"
597,3,37380,"Hooper",1991,112,"337380"
598,3,37380,"Hooper",1992,112,"337380"
599,3,37380,"Hooper",1993,114,"337380"
600,3,37380,"Hooper",1994,114,"337380"
601,3,37380,"Hooper",1995,116,"337380"
602,3,37380,"Hooper",1996,118,"337380"
603,3,37380,"Hooper",1997,119,"337380"
604,3,37380,"Hooper",1998,120,"337380"
605,3,37380,"Hooper",1999,122,"337380"
606,3,37380,"Hooper",2000,122,"337380"
607,3,37380,"Hooper",2001,121,"337380"
608,3,37380,"Hooper",2002,118,"337380"
609,3,37380,"Hooper",2003,117,"337380"
610,3,37380,"Hooper",2004,114,"337380"
611,3,37380,"Hooper",2005,113,"337380"
612,3,37380,"Hooper",2006,109,"337380"
613,3,37380,"Hooper",2007,107,"337380"
614,3,37380,"Hooper",2008,104,"337380"
615,3,37380,"Hooper",2009,102,"337380"
616,3,37380,"Hooper",2010,103,"337380"
617,3,37380,"Hooper",2011,104,"337380"
618,3,37380,"Hooper",2012,104,"337380"
619,3,37380,"Hooper",2013,103,"337380"
620,3,37380,"Hooper",2014,102,"337380"
621,3,37380,"Hooper",2015,102,"337380"
622,3,37380,"Hooper",2016,102,"337380"
623,3,99990,"Alamosa Unincorp. Area",1980,4898,"399990"
624,3,99990,"Alamosa Unincorp. Area",1981,5097,"399990"
625,3,99990,"Alamosa Unincorp. Area",1982,5183,"399990"
626,3,99990,"Alamosa Unincorp. Area",1983,5401,"399990"
627,3,99990,"Alamosa Unincorp. Area",1984,5578,"399990"
628,3,99990,"Alamosa Unincorp. Area",1985,5661,"399990"
629,3,99990,"Alamosa Unincorp. Area",1986,5812,"399990"
630,3,99990,"Alamosa Unincorp. Area",1987,5834,"399990"
631,3,99990,"Alamosa Unincorp. Area",1988,5979,"399990"
632,3,99990,"Alamosa Unincorp. Area",1989,5957,"399990"
633,3,99990,"Alamosa Unincorp. Area",1990,5926,"399990"
634,3,99990,"Alamosa Unincorp. Area",1991,5999,"399990"
635,3,99990,"Alamosa Unincorp. Area",1992,6007,"399990"
636,3,99990,"Alamosa Unincorp. Area",1993,6115,"399990"
637,3,99990,"Alamosa Unincorp. Area",1994,6189,"399990"
638,3,99990,"Alamosa Unincorp. Area",1995,6339,"399990"
639,3,99990,"Alamosa Unincorp. Area",1996,6498,"399990"
640,3,99990,"Alamosa Unincorp. Area",1997,6586,"399990"
641,3,99990,"Alamosa Unincorp. Area",1998,6704,"399990"
642,3,99990,"Alamosa Unincorp. Area",1999,6806,"399990"
643,3,99990,"Alamosa Unincorp. Area",2000,6488,"399990"
644,3,99990,"Alamosa Unincorp. Area",2001,6514,"399990"
645,3,99990,"Alamosa Unincorp. Area",2002,6500,"399990"
646,3,99990,"Alamosa Unincorp. Area",2003,6492,"399990"
647,3,99990,"Alamosa Unincorp. Area",2004,6480,"399990"
648,3,99990,"Alamosa Unincorp. Area",2005,6452,"399990"
649,3,99990,"Alamosa Unincorp. Area",2006,6415,"399990"
650,3,99990,"Alamosa Unincorp. Area",2007,6378,"399990"
651,3,99990,"Alamosa Unincorp. Area",2008,6414,"399990"
652,3,99990,"Alamosa Unincorp. Area",2009,6376,"399990"
653,3,99990,"Unincorp. Area",2010,6559,"399990"
654,3,99990,"Unincorp. Area",2011,6643,"399990"
655,3,99990,"Unincorp. Area",2012,6652,"399990"
656,3,99990,"Unincorp. Area",2013,6680,"399990"
657,3,99990,"Unincorp. Area",2014,6649,"399990"
658,3,99990,"Unincorp. Area",2015,6671,"399990"
659,3,99990,"Unincorp. Area",2016,6686,"399990"
660,5,0,"Arapahoe",1980,293292,"500000"
661,5,0,"Arapahoe",1981,315543,"500000"
662,5,0,"Arapahoe",1982,334909,"500000"
663,5,0,"Arapahoe",1983,349463,"500000"
664,5,0,"Arapahoe",1984,367287,"500000"
665,5,0,"Arapahoe",1985,381244,"500000"
666,5,0,"Arapahoe",1986,387244,"500000"
667,5,0,"Arapahoe",1987,388687,"500000"
668,5,0,"Arapahoe",1988,386723,"500000"
669,5,0,"Arapahoe",1989,389502,"500000"
670,5,0,"Arapahoe",1990,391511,"500000"
671,5,0,"Arapahoe",1991,403202,"500000"
672,5,0,"Arapahoe",1992,417681,"500000"
673,5,0,"Arapahoe",1993,427470,"500000"
674,5,0,"Arapahoe",1994,436405,"500000"
675,5,0,"Arapahoe",1995,442539,"500000"
676,5,0,"Arapahoe",1996,451065,"500000"
677,5,0,"Arapahoe",1997,459058,"500000"
678,5,0,"Arapahoe",1998,472399,"500000"
679,5,0,"Arapahoe",1999,481306,"500000"
680,5,0,"Arapahoe",2000,490722,"500000"
681,5,0,"Arapahoe",2001,501671,"500000"
682,5,0,"Arapahoe",2002,510503,"500000"
683,5,0,"Arapahoe",2003,516354,"500000"
684,5,0,"Arapahoe",2004,523715,"500000"
685,5,0,"Arapahoe",2005,528214,"500000"
686,5,0,"Arapahoe",2006,536051,"500000"
687,5,0,"Arapahoe",2007,545882,"500000"
688,5,0,"Arapahoe",2008,556246,"500000"
689,5,0,"Arapahoe",2009,566480,"500000"
690,5,0,"Arapahoe",2010,574819,"500000"
691,5,0,"Arapahoe",2011,585507,"500000"
692,5,0,"Arapahoe",2012,595776,"500000"
693,5,0,"Arapahoe",2013,607145,"500000"
694,5,0,"Arapahoe",2014,617936,"500000"
695,5,0,"Arapahoe",2015,629066,"500000"
696,5,0,"ARAPAHOE COUNTY",2016,637254,"500000"
697,5,4000,"Aurora (part)",1980,129395,"504000"
698,5,4000,"Aurora (part)",1981,141411,"504000"
699,5,4000,"Aurora (part)",1982,153429,"504000"
700,5,4000,"Aurora (part)",1983,166274,"504000"
701,5,4000,"Aurora (part)",1984,180272,"504000"
702,5,4000,"Aurora (part)",1985,191257,"504000"
703,5,4000,"Aurora (part)",1986,194386,"504000"
704,5,4000,"Aurora (part)",1987,194639,"504000"
705,5,4000,"Aurora (part)",1988,192863,"504000"
706,5,4000,"Aurora (part)",1989,193302,"504000"
707,5,4000,"Aurora (part)",1990,194352,"504000"
708,5,4000,"Aurora (part)",1991,200805,"504000"
709,5,4000,"Aurora (part)",1992,208874,"504000"
710,5,4000,"Aurora (part)",1993,212635,"504000"
711,5,4000,"Aurora (part)",1994,215162,"504000"
712,5,4000,"Aurora (part)",1995,217127,"504000"
713,5,4000,"Aurora (part)",1996,220462,"504000"
714,5,4000,"Aurora (part)",1997,223038,"504000"
715,5,4000,"Aurora (part)",1998,229378,"504000"
716,5,4000,"Aurora (part)",1999,233232,"504000"
717,5,4000,"Aurora (part)",2000,237328,"504000"
718,5,4000,"Aurora (part)",2001,239670,"504000"
719,5,4000,"Aurora (part)",2002,244237,"504000"
720,5,4000,"Aurora (part)",2003,247134,"504000"
721,5,4000,"Aurora (part)",2004,251550,"504000"
722,5,4000,"Aurora (part)",2005,255470,"504000"
723,5,4000,"Aurora (part)",2006,262236,"504000"
724,5,4000,"Aurora (part)",2007,268603,"504000"
725,5,4000,"Aurora (part)",2008,274546,"504000"
726,5,4000,"Aurora (part)",2009,280287,"504000"
727,5,4000,"Aurora (Part)",2010,286393,"504000"
728,5,4000,"Aurora (Part)",2011,290971,"504000"
729,5,4000,"Aurora (Part)",2012,296299,"504000"
730,5,4000,"Aurora (Part)",2013,301711,"504000"
731,5,4000,"Aurora (Part)",2014,305954,"504000"
732,5,4000,"Aurora (Part)",2015,311911,"504000"
733,5,4000,"Aurora (Part)",2016,314610,"504000"
734,5,6090,"Bennett (part)",1980,,"506090"
735,5,6090,"Bennett (part)",1981,,"506090"
736,5,6090,"Bennett (part)",1982,,"506090"
737,5,6090,"Bennett (part)",1983,,"506090"
738,5,6090,"Bennett (part)",1984,,"506090"
739,5,6090,"Bennett (part)",1985,,"506090"
740,5,6090,"Bennett (part)",1986,,"506090"
741,5,6090,"Bennett (part)",1987,,"506090"
742,5,6090,"Bennett (part)",1988,,"506090"
743,5,6090,"Bennett (part)",1989,,"506090"
744,5,6090,"Bennett (part)",1990,,"506090"
745,5,6090,"Bennett (part)",1991,,"506090"
746,5,6090,"Bennett (part)",1992,,"506090"
747,5,6090,"Bennett (part)",1993,,"506090"
748,5,6090,"Bennett (part)",1994,,"506090"
749,5,6090,"Bennett (part)",1995,,"506090"
750,5,6090,"Bennett (part)",1996,,"506090"
751,5,6090,"Bennett (part)",1997,,"506090"
752,5,6090,"Bennett (part)",1998,,"506090"
753,5,6090,"Bennett (part)",1999,,"506090"
754,5,6090,"Bennett (part)",2000,8,"506090"
755,5,6090,"Bennett (part)",2001,42,"506090"
756,5,6090,"Bennett (part)",2002,78,"506090"
757,5,6090,"Bennett (part)",2003,217,"506090"
758,5,6090,"Bennett (part)",2004,298,"506090"
759,5,6090,"Bennett (part)",2005,324,"506090"
760,5,6090,"Bennett (part)",2006,335,"506090"
761,5,6090,"Bennett (part)",2007,339,"506090"
762,5,6090,"Bennett (part)",2008,343,"506090"
763,5,6090,"Bennett (part)",2009,349,"506090"
764,5,6090,"Bennett (Part)",2010,354,"506090"
765,5,6090,"Bennett (Part)",2011,360,"506090"
766,5,6090,"Bennett (Part)",2012,366,"506090"
767,5,6090,"Bennett (Part)",2013,370,"506090"
768,5,6090,"Bennett (Part)",2014,374,"506090"
769,5,6090,"Bennett (Part)",2015,377,"506090"
770,5,6090,"Bennett (Part)",2016,378,"506090"
771,5,8070,"Bow Mar (part)",1980,690,"508070"
772,5,8070,"Bow Mar (part)",1981,688,"508070"
773,5,8070,"Bow Mar (part)",1982,670,"508070"
774,5,8070,"Bow Mar (part)",1983,711,"508070"
775,5,8070,"Bow Mar (part)",1984,720,"508070"
776,5,8070,"Bow Mar (part)",1985,721,"508070"
777,5,8070,"Bow Mar (part)",1986,690,"508070"
778,5,8070,"Bow Mar (part)",1987,661,"508070"
779,5,8070,"Bow Mar (part)",1988,635,"508070"
780,5,8070,"Bow Mar (part)",1989,622,"508070"
781,5,8070,"Bow Mar (part)",1990,613,"508070"
782,5,8070,"Bow Mar (part)",1991,628,"508070"
783,5,8070,"Bow Mar (part)",1992,646,"508070"
784,5,8070,"Bow Mar (part)",1993,648,"508070"
785,5,8070,"Bow Mar (part)",1994,648,"508070"
786,5,8070,"Bow Mar (part)",1995,634,"508070"
787,5,8070,"Bow Mar (part)",1996,629,"508070"
788,5,8070,"Bow Mar (part)",1997,624,"508070"
789,5,8070,"Bow Mar (part)",1998,620,"508070"
790,5,8070,"Bow Mar (part)",1999,613,"508070"
791,5,8070,"Bow Mar (part)",2000,597,"508070"
792,5,8070,"Bow Mar (part)",2001,597,"508070"
793,5,8070,"Bow Mar (part)",2002,587,"508070"
794,5,8070,"Bow Mar (part)",2003,576,"508070"
795,5,8070,"Bow Mar (part)",2004,576,"508070"
796,5,8070,"Bow Mar (part)",2005,573,"508070"
797,5,8070,"Bow Mar (part)",2006,575,"508070"
798,5,8070,"Bow Mar (part)",2007,575,"508070"
799,5,8070,"Bow Mar (part)",2008,577,"508070"
800,5,8070,"Bow Mar (part)",2009,585,"508070"
801,5,8070,"Bow Mar (Part)",2010,591,"508070"
802,5,8070,"Bow Mar (Part)",2011,601,"508070"
803,5,8070,"Bow Mar (Part)",2012,614,"508070"
804,5,8070,"Bow Mar (Part)",2013,624,"508070"
805,5,8070,"Bow Mar (Part)",2014,636,"508070"
806,5,8070,"Bow Mar (Part)",2015,651,"508070"
807,5,8070,"Bow Mar (Part)",2016,668,"508070"
808,5,12815,"Centennial",1980,,"512815"
809,5,12815,"Centennial",1981,,"512815"
810,5,12815,"Centennial",1982,,"512815"
811,5,12815,"Centennial",1983,,"512815"
812,5,12815,"Centennial",1984,,"512815"
813,5,12815,"Centennial",1985,,"512815"
814,5,12815,"Centennial",1986,,"512815"
815,5,12815,"Centennial",1987,,"512815"
816,5,12815,"Centennial",1988,,"512815"
817,5,12815,"Centennial",1989,,"512815"
818,5,12815,"Centennial",1990,,"512815"
819,5,12815,"Centennial",1991,,"512815"
820,5,12815,"Centennial",1992,,"512815"
821,5,12815,"Centennial",1993,,"512815"
822,5,12815,"Centennial",1994,,"512815"
823,5,12815,"Centennial",1995,,"512815"
824,5,12815,"Centennial",1996,,"512815"
825,5,12815,"Centennial",1997,,"512815"
826,5,12815,"Centennial",1998,,"512815"
827,5,12815,"Centennial",1999,,"512815"
828,5,12815,"Centennial",2000,101377,"512815"
829,5,12815,"Centennial",2001,101702,"512815"
830,5,12815,"Centennial",2002,100352,"512815"
831,5,12815,"Centennial",2003,98954,"512815"
832,5,12815,"Centennial",2004,98807,"512815"
833,5,12815,"Centennial",2005,97616,"512815"
834,5,12815,"Centennial",2006,97355,"512815"
835,5,12815,"Centennial",2007,97387,"512815"
836,5,12815,"Centennial",2008,98260,"512815"
837,5,12815,"Centennial",2009,98493,"512815"
838,5,12815,"Centennial",2010,101398,"512815"
839,5,12815,"Centennial",2011,103113,"512815"
840,5,12815,"Centennial",2012,104802,"512815"
841,5,12815,"Centennial",2013,106826,"512815"
842,5,12815,"Centennial",2014,107948,"512815"
843,5,12815,"Centennial",2015,109138,"512815"
844,5,12815,"Centennial",2016,109439,"512815"
845,5,13845,"Cherry Hills Village",1980,5127,"513845"
846,5,13845,"Cherry Hills Village",1981,5137,"513845"
847,5,13845,"Cherry Hills Village",1982,5003,"513845"
848,5,13845,"Cherry Hills Village",1983,5360,"513845"
849,5,13845,"Cherry Hills Village",1984,5476,"513845"
850,5,13845,"Cherry Hills Village",1985,5516,"513845"
851,5,13845,"Cherry Hills Village",1986,5388,"513845"
852,5,13845,"Cherry Hills Village",1987,5259,"513845"
853,5,13845,"Cherry Hills Village",1988,5192,"513845"
854,5,13845,"Cherry Hills Village",1989,5198,"513845"
855,5,13845,"Cherry Hills Village",1990,5245,"513845"
856,5,13845,"Cherry Hills Village",1991,5423,"513845"
857,5,13845,"Cherry Hills Village",1992,5580,"513845"
858,5,13845,"Cherry Hills Village",1993,5838,"513845"
859,5,13845,"Cherry Hills Village",1994,5950,"513845"
860,5,13845,"Cherry Hills Village",1995,5921,"513845"
861,5,13845,"Cherry Hills Village",1996,5934,"513845"
862,5,13845,"Cherry Hills Village",1997,5908,"513845"
863,5,13845,"Cherry Hills Village",1998,5928,"513845"
864,5,13845,"Cherry Hills Village",1999,5945,"513845"
865,5,13845,"Cherry Hills Village",2000,5975,"513845"
866,5,13845,"Cherry Hills Village",2001,6122,"513845"
867,5,13845,"Cherry Hills Village",2002,6124,"513845"
868,5,13845,"Cherry Hills Village",2003,6039,"513845"
869,5,13845,"Cherry Hills Village",2004,6022,"513845"
870,5,13845,"Cherry Hills Village",2005,5939,"513845"
871,5,13845,"Cherry Hills Village",2006,5911,"513845"
872,5,13845,"Cherry Hills Village",2007,5924,"513845"
873,5,13845,"Cherry Hills Village",2008,5945,"513845"
874,5,13845,"Cherry Hills Village",2009,5929,"513845"
875,5,13845,"Cherry Hills Village",2010,6013,"513845"
876,5,13845,"Cherry Hills Village",2011,6115,"513845"
877,5,13845,"Cherry Hills Village",2012,6200,"513845"
878,5,13845,"Cherry Hills Village",2013,6286,"513845"
879,5,13845,"Cherry Hills Village",2014,6374,"513845"
880,5,13845,"Cherry Hills Village",2015,6394,"513845"
881,5,13845,"Cherry Hills Village",2016,6428,"513845"
882,5,16385,"Columbine Valley",1980,923,"516385"
883,5,16385,"Columbine Valley",1981,942,"516385"
884,5,16385,"Columbine Valley",1982,936,"516385"
885,5,16385,"Columbine Valley",1983,1013,"516385"
886,5,16385,"Columbine Valley",1984,1047,"516385"
887,5,16385,"Columbine Valley",1985,1071,"516385"
888,5,16385,"Columbine Valley",1986,1071,"516385"
889,5,16385,"Columbine Valley",1987,1053,"516385"
890,5,16385,"Columbine Valley",1988,1051,"516385"
891,5,16385,"Columbine Valley",1989,1066,"516385"
892,5,16385,"Columbine Valley",1990,1071,"516385"
893,5,16385,"Columbine Valley",1991,1089,"516385"
894,5,16385,"Columbine Valley",1992,1119,"516385"
895,5,16385,"Columbine Valley",1993,1140,"516385"
896,5,16385,"Columbine Valley",1994,1136,"516385"
897,5,16385,"Columbine Valley",1995,1113,"516385"
898,5,16385,"Columbine Valley",1996,1116,"516385"
899,5,16385,"Columbine Valley",1997,1135,"516385"
900,5,16385,"Columbine Valley",1998,1146,"516385"
901,5,16385,"Columbine Valley",1999,1138,"516385"
902,5,16385,"Columbine Valley",2000,1142,"516385"
903,5,16385,"Columbine Valley",2001,1141,"516385"
904,5,16385,"Columbine Valley",2002,1144,"516385"
905,5,16385,"Columbine Valley",2003,1147,"516385"
906,5,16385,"Columbine Valley",2004,1169,"516385"
907,5,16385,"Columbine Valley",2005,1204,"516385"
908,5,16385,"Columbine Valley",2006,1223,"516385"
909,5,16385,"Columbine Valley",2007,1237,"516385"
910,5,16385,"Columbine Valley",2008,1256,"516385"
911,5,16385,"Columbine Valley",2009,1252,"516385"
912,5,16385,"Columbine Valley",2010,1261,"516385"
913,5,16385,"Columbine Valley",2011,1284,"516385"
914,5,16385,"Columbine Valley",2012,1308,"516385"
915,5,16385,"Columbine Valley",2013,1322,"516385"
916,5,16385,"Columbine Valley",2014,1335,"516385"
917,5,16385,"Columbine Valley",2015,1360,"516385"
918,5,16385,"Columbine Valley",2016,1408,"516385"
919,5,19630,"Deer Trail",1980,463,"519630"
920,5,19630,"Deer Trail",1981,466,"519630"
921,5,19630,"Deer Trail",1982,457,"519630"
922,5,19630,"Deer Trail",1983,490,"519630"
923,5,19630,"Deer Trail",1984,511,"519630"
924,5,19630,"Deer Trail",1985,535,"519630"
925,5,19630,"Deer Trail",1986,522,"519630"
926,5,19630,"Deer Trail",1987,507,"519630"
927,5,19630,"Deer Trail",1988,497,"519630"
928,5,19630,"Deer Trail",1989,478,"519630"
929,5,19630,"Deer Trail",1990,476,"519630"
930,5,19630,"Deer Trail",1991,500,"519630"
931,5,19630,"Deer Trail",1992,526,"519630"
932,5,19630,"Deer Trail",1993,537,"519630"
933,5,19630,"Deer Trail",1994,556,"519630"
934,5,19630,"Deer Trail",1995,558,"519630"
935,5,19630,"Deer Trail",1996,567,"519630"
936,5,19630,"Deer Trail",1997,575,"519630"
937,5,19630,"Deer Trail",1998,585,"519630"
938,5,19630,"Deer Trail",1999,593,"519630"
939,5,19630,"Deer Trail",2000,594,"519630"
940,5,19630,"Deer Trail",2001,592,"519630"
941,5,19630,"Deer Trail",2002,583,"519630"
942,5,19630,"Deer Trail",2003,570,"519630"
943,5,19630,"Deer Trail",2004,565,"519630"
944,5,19630,"Deer Trail",2005,556,"519630"
945,5,19630,"Deer Trail",2006,554,"519630"
946,5,19630,"Deer Trail",2007,550,"519630"
947,5,19630,"Deer Trail",2008,548,"519630"
948,5,19630,"Deer Trail",2009,546,"519630"
949,5,19630,"Deer Trail",2010,548,"519630"
950,5,19630,"Deer Trail",2011,557,"519630"
951,5,19630,"Deer Trail",2012,566,"519630"
952,5,19630,"Deer Trail",2013,572,"519630"
953,5,19630,"Deer Trail",2014,584,"519630"
954,5,19630,"Deer Trail",2015,618,"519630"
955,5,19630,"Deer Trail",2016,689,"519630"
956,5,24785,"Englewood",1980,30021,"524785"
957,5,24785,"Englewood",1981,30925,"524785"
958,5,24785,"Englewood",1982,31079,"524785"
959,5,24785,"Englewood",1983,30549,"524785"
960,5,24785,"Englewood",1984,28776,"524785"
961,5,24785,"Englewood",1985,28302,"524785"
962,5,24785,"Englewood",1986,28944,"524785"
963,5,24785,"Englewood",1987,29215,"524785"
964,5,24785,"Englewood",1988,29179,"524785"
965,5,24785,"Englewood",1989,29446,"524785"
966,5,24785,"Englewood",1990,29396,"524785"
967,5,24785,"Englewood",1991,30065,"524785"
968,5,24785,"Englewood",1992,31124,"524785"
969,5,24785,"Englewood",1993,31258,"524785"
970,5,24785,"Englewood",1994,31345,"524785"
971,5,24785,"Englewood",1995,30941,"524785"
972,5,24785,"Englewood",1996,30956,"524785"
973,5,24785,"Englewood",1997,30905,"524785"
974,5,24785,"Englewood",1998,31861,"524785"
975,5,24785,"Englewood",1999,31784,"524785"
976,5,24785,"Englewood",2000,31877,"524785"
977,5,24785,"Englewood",2001,32793,"524785"
978,5,24785,"Englewood",2002,33193,"524785"
979,5,24785,"Englewood",2003,32498,"524785"
980,5,24785,"Englewood",2004,32175,"524785"
981,5,24785,"Englewood",2005,31520,"524785"
982,5,24785,"Englewood",2006,31202,"524785"
983,5,24785,"Englewood",2007,30965,"524785"
984,5,24785,"Englewood",2008,30943,"524785"
985,5,24785,"Englewood",2009,30761,"524785"
986,5,24785,"Englewood",2010,30374,"524785"
987,5,24785,"Englewood",2011,30872,"524785"
988,5,24785,"Englewood",2012,31333,"524785"
